Fire Number,Incident Name,Fire Start Date,Initial Report Date,Fire Out Date,Region,Zone,County,Municipality,Cause,NFFL Fuel Model,Complex Type,Acreage,Latitude,Longitude,Ownership,State Land Unit Name,Total,Fatalities,Injuries,Homes Lost,Homes Threatened,Other Structures Lost,Other Structures Threatened,Reporting Ranger,Fire Report Method,Railroad Name,Location 1
NYS-2016-0156,Miller Mountain ,2016-09-04T00:00:00,2016-09-05T00:00:00,2016-09-10T00:00:00,5,5C,ESSEX,TICONDEROGA,Campfire, 9 - Timber - Medium Hardwood Litter,5,2,43.91821,-73.43499,Private Property,Private Property ,0,0,0,0,0,0,0,"Martin,Jamison M",911 Dispatch,,"{'longitude': '-73.43499', 'needs_recoding': False, 'latitude': '43.91821'}"
NYS-2016-0157,Forrest Fire,2016-09-08T00:00:00,2016-09-08T00:00:00,2016-09-10T00:00:00,5,5E,ESSEX,TICONDEROGA,Campfire, 9 - Timber - Medium Hardwood Litter,5,1,43.87601,-73.59559,Private Property,,0,0,0,0,0,0,0,"Deslauriers,Jacob P",Ranger Patrol,,"{'longitude': '-73.59559', 'needs_recoding': False, 'latitude': '43.87601'}"
NYS-2016-0158,Avery Fire ,2016-09-10T00:00:00,2016-09-11T00:00:00,2016-09-11T00:00:00,5,5D,HAMILTON,ARIETTA,Lightning, 7 - Brush - Understory,5,0.1,43.31165,-74.57395,Private Property,,0,0,0,0,0,0,0,"Kallen,David A",911 Dispatch,,"{'longitude': '-74.57395', 'needs_recoding': False, 'latitude': '43.31165'}"
NYS-2016-0159,East Kill Fire,2016-09-13T00:00:00,2016-09-13T00:00:00,2016-09-14T00:00:00,4,4A,GREENE,JEWETT,Campfire, 9 - Timber - Medium Hardwood Litter,5,0.1,42.23833,-74.09212,Forest Preserve,Colgate Lake Wild Forest,0,0,0,0,0,0,0,"Nelson,Christine X",Other,,"{'longitude': '-74.09212', 'needs_recoding': False, 'latitude': '42.23833'}"
NYS-2016-0160,Cherry Tree Hill Fire,2016-09-15T00:00:00,2016-09-15T00:00:00,2016-09-21T00:00:00,3,3B,ORANGE,WARWICK,Campfire, 9 - Timber - Medium Hardwood Litter,5,0.3,41.20312,-74.32994,Federal Lands,N/A,0,0,0,0,0,0,0,"Morehouse,Peter F",DEC Dispatch,N/A,"{'longitude': '-74.32994', 'needs_recoding': False, 'latitude': '41.20312'}"
NYS-2016-0161,Gaymor Park Fire,2016-09-15T00:00:00,2016-09-15T00:00:00,2016-09-16T00:00:00,1,1A,SUFFOLK,BROOKHAVEN,Children, 9 - Timber - Medium Hardwood Litter,5,0.1,40.84189,-73.07122,Other Government,,0,0,0,0,0,0,0,"Sullivan,Ryan P",911 Dispatch,,"{'longitude': '-73.07122', 'needs_recoding': False, 'latitude': '40.84189'}"
NYS-2016-0162,Broomstick Lake campfire,2016-09-14T00:00:00,2016-09-14T00:00:00,2016-09-15T00:00:00,5,5D,FULTON,CAROGA,Campfire, 7 - Brush - Understory,5,0.1,43.20697,-74.53984,Forest Preserve,Ferris Lake Wild Forest,0,0,0,0,0,0,0,"Lewis,Andrew S",DEC Dispatch,,"{'longitude': '-74.53984', 'needs_recoding': False, 'latitude': '43.20697'}"
NYS-2016-0163,Sumner Brook Fire,2016-09-16T00:00:00,2016-09-16T00:00:00,2016-09-19T00:00:00,5,5D,HAMILTON,ARIETTA,Campfire, 6 - Brush - Mixed/Regeneration,5,0.8,43.69054,-74.65617,Forest Preserve,Moose River Wild Forest,0,0,0,0,0,0,0,"Scott,Jason S",911 Dispatch,,"{'longitude': '-74.65617', 'needs_recoding': False, 'latitude': '43.69054'}"
NYS-2016-0164,Site 41 Fire,2016-09-23T00:00:00,2016-09-23T00:00:00,2016-09-23T00:00:00,5,5A,FRANKLIN,HARRIETSTOWN,Campfire, 9 - Timber - Medium Hardwood Litter,5,0.1,44.29528,-74.22335,Forest Preserve,Saranac Lake WIld Forest,0,0,0,0,0,0,0,"Balerno,Jeffrey ",Ranger Patrol,,"{'longitude': '-74.22335', 'needs_recoding': False, 'latitude': '44.29528'}"
NYS-2016-0165,Little Tupper ,2016-09-17T00:00:00,2016-09-24T00:00:00,2016-09-29T00:00:00,5,5A,FRANKLIN,TUPPER LAKE,Campfire, 7 - Brush - Understory,5,0.5,44.03648,-74.63107,State Forest/RF Area,Whitney Wilderness ,0,0,0,0,0,0,0,"Dominesey,Megan M",911 Dispatch,,"{'longitude': '-74.63107', 'needs_recoding': False, 'latitude': '44.03648'}"
NYS-2016-0166,Cooler Pond Fire #1,2016-09-25T00:00:00,2016-09-25T00:00:00,2016-09-25T00:00:00,5,5A,FRANKLIN,BRIGHTON,Campfire,11 - Slash - Light,5,0.1,44.43772,-74.24862,Conservation Easement,paul smiths easement,0,0,0,0,0,0,0,"Burns,Kevin ",911 Dispatch,,"{'longitude': '-74.24862', 'needs_recoding': False, 'latitude': '44.43772'}"
NYS-2016-0167,South Mountain Pass,2016-09-25T00:00:00,2016-09-25T00:00:00,2016-09-27T00:00:00,3,3B,WESTCHESTER,CORTLANDT,Campfire, 9 - Timber - Medium Hardwood Litter,5,2.5,41.32546,-73.94015,Private Property,NA,0,0,0,0,0,0,0,"Davey,Nancy H",911 Dispatch,N/A,"{'longitude': '-73.94015', 'needs_recoding': False, 'latitude': '41.32546'}"
NYS-2016-0168,Cooler Pond #2 ,2016-09-29T00:00:00,2016-09-29T00:00:00,2016-09-30T00:00:00,5,5A,FRANKLIN,BRIGHTON,Campfire, 6 - Brush - Mixed/Regeneration,5,0.1,44.43787,-74.24898,Private Property,,0,0,0,0,0,0,0,"Burns,Kevin ",911 Dispatch,,"{'longitude': '-74.24898', 'needs_recoding': False, 'latitude': '44.43787'}"
NYS-2016-0169,Dibbles Unattend Campfire,2016-09-26T00:00:00,2016-09-26T00:00:00,2016-09-27T00:00:00,4,4A,GREENE,HUNTER,Campfire, 8 - Timber - Light Hardwood Litter,5,0.1,42.13939,-74.13348,Forest Preserve,Indian Head Wilderness,0,0,0,0,0,0,0,"Dawson,Robert B",911 Dispatch,,"{'longitude': '-74.13348', 'needs_recoding': False, 'latitude': '42.13939'}"
NYS-2016-0170,Eagle Nest,2016-10-01T00:00:00,2016-10-01T00:00:00,2016-10-01T00:00:00,7,7A,ONONDAGA,LYSANDER,Campfire, 9 - Timber - Medium Hardwood Litter,5,0.1,43.20358,-76.32985,Wildlife Management Area,Three Rivers WMA,0,0,0,0,0,0,0,"Jackson,Scott ",DEC Dispatch,,"{'longitude': '-76.32985', 'needs_recoding': False, 'latitude': '43.20358'}"
NYS-2016-0171,Woods Lake Fire,2016-10-03T00:00:00,2016-10-03T00:00:00,2016-10-03T00:00:00,5,5D,HAMILTON,BENSON,Campfire, 7 - Brush - Understory,5,0.1,43.2528,-74.31565,Wilderness Area,Silver Lake Wilderness,0,0,0,0,0,0,0,"Kallen,David A",Other,,"{'longitude': '-74.31565', 'needs_recoding': False, 'latitude': '43.2528'}"
NYS-2016-0172,Crandall Falls campfire ,2016-10-05T00:00:00,2016-10-06T00:00:00,2016-10-07T00:00:00,6,6C,ONEIDA,REMSEN,Campfire, 8 - Timber - Light Hardwood Litter,5,0.1,43.39763,-75.13632,Private Property,Black River Wildforest,0,0,0,0,0,0,0,"Cornell,David ",Other,,"{'longitude': '-75.13632', 'needs_recoding': False, 'latitude': '43.39763'}"
NYS-2016-0173,Bridge Brook Pond fire,2016-10-07T00:00:00,2016-10-08T00:00:00,2016-10-11T00:00:00,6,6A,ST LAWRENCE,PIERCEFIELD,Campfire,10 - Timber  - Heavy Litter/Downed Fuels,5,0.5,44.1645,-74.58572,Forest Preserve,Horseshoe Lake Wild Forest,0,0,0,0,0,0,0,"Black,Corenne L",Other,,"{'longitude': '-74.58572', 'needs_recoding': False, 'latitude': '44.1645'}"
NYS-2016-0174,Blue Mountain Lake,2016-10-10T00:00:00,2016-10-10T00:00:00,2016-10-11T00:00:00,5,5D,HAMILTON,INDIAN LAKE,Campfire, 8 - Timber - Light Hardwood Litter,5,0.1,43.52221,-74.27971,Forest Preserve,Sargent Ponds Wild Forest,0,0,0,0,0,0,0,"Scott,Jason S",911 Dispatch,,"{'longitude': '-74.27971', 'needs_recoding': False, 'latitude': '43.52221'}"
NYS-2016-0175,Split Rock Bay,2016-10-10T00:00:00,2016-10-10T00:00:00,2016-10-17T00:00:00,5,5E,ESSEX,SCHROON,Campfire, 9 - Timber - Medium Hardwood Litter,5,0.3,43.81535,-73.63069,Forest Preserve,Pharaoh Lake Wilderness,0,0,0,0,0,0,0,"Kabrehl,Charles J",DEC Dispatch,,"{'longitude': '-73.63069', 'needs_recoding': False, 'latitude': '43.81535'}"
NYS-2016-0176,Boundary Line,2016-10-10T00:00:00,2016-10-10T00:00:00,2016-10-24T00:00:00,5,5E,ESSEX,MORIAH,, 9 - Timber - Medium Hardwood Litter,5,2,44.01533,-73.62183,Private Property,,0,0,0,0,0,0,0,"St. Claire,Mark R",911 Dispatch,,"{'longitude': '-73.62183', 'needs_recoding': False, 'latitude': '44.01533'}"
NYS-2016-0177,Cedar River Fire,2016-10-11T00:00:00,2016-10-11T00:00:00,2016-10-11T00:00:00,5,5D,HAMILTON,LAKE PLEASANT,Campfire,10 - Timber  - Heavy Litter/Downed Fuels,5,1,43.73219,-74.47012,Forest Preserve,Moose River Wild Forest,0,0,0,0,0,0,0,"Lomnitzer,Bruce D",Other,,"{'longitude': '-74.47012', 'needs_recoding': False, 'latitude': '43.73219'}"
NYS-2016-0178,Southcreek,2016-10-11T00:00:00,2016-10-11T00:00:00,2016-10-12T00:00:00,5,5C,FRANKLIN,HARRIETSTOWN,Campfire, 9 - Timber - Medium Hardwood Litter,5,0.1,44.24411,-74.26878,Wilderness Area,Western High Peaks Wilderness,0,0,0,0,0,0,0,"Burns,Kevin ",DEC Dispatch,,"{'longitude': '-74.26878', 'needs_recoding': False, 'latitude': '44.24411'}"
NYS-2016-0179,Bloomingburg Fire,2016-10-12T00:00:00,2016-10-12T00:00:00,2016-10-13T00:00:00,3,3B,SULLIVAN,MAMAKATING,Smoking, 2 - Grass - Understory,5,2.2,41.56279,-74.42956,Other Government,none,0,0,0,0,0,0,0,"Virkler,Alexander R",911 Dispatch,n/a,"{'longitude': '-74.42956', 'needs_recoding': False, 'latitude': '41.56279'}"
NYS-2016-0180,Bear Cub Fire,2016-10-13T00:00:00,2016-10-13T00:00:00,2016-10-26T00:00:00,5,5C,ESSEX,NORTH ELBA,Campfire, 7 - Brush - Understory,5,3,44.22197,-74.00159,Private Property,,0,0,0,0,0,0,0,"Praczkajlo,Robert ",Fire Department,,"{'longitude': '-74.00159', 'needs_recoding': False, 'latitude': '44.22197'}"
NYS-2016-0181,Copperas Pond Fire,2016-10-13T00:00:00,2016-10-13T00:00:00,2016-10-16T00:00:00,5,5C,ESSEX,NORTH ELBA,Campfire,10 - Timber  - Heavy Litter/Downed Fuels,5,0.1,44.32905,-73.89872,Wilderness Area,Sentinel Wilderness Area,0,0,0,0,0,0,0,"Kostoss,Christopher ",Other,na,"{'longitude': '-73.89872', 'needs_recoding': False, 'latitude': '44.32905'}"
NYS-2016-0182,Rooster Comb  Fire,2016-10-15T00:00:00,2016-10-15T00:00:00,2016-10-24T00:00:00,5,5C,ESSEX,KEENE,Campfire,10 - Timber  - Heavy Litter/Downed Fuels,5,0.1,44.15834,-73.81561,Forest Preserve,High Peaks Wilderness,0,0,0,0,0,0,0,"Edmunds,Thomas R",DEC Dispatch,,"{'longitude': '-73.81561', 'needs_recoding': False, 'latitude': '44.15834'}"
NYS-2016-0183,New Swamp Road,2016-10-15T00:00:00,2016-10-15T00:00:00,2016-10-21T00:00:00,5,5F,WASHINGTON,KINGSBURY,Debris Burning, 2 - Grass - Understory,5,3,43.32963,-73.51042,Private Property,Private ,1225,0,0,0,0,0,0,"Goetke,Anthony G",911 Dispatch,,"{'longitude': '-73.51042', 'needs_recoding': False, 'latitude': '43.32963'}"
NYS-2016-0184,Winterton Fire,2016-10-17T00:00:00,2016-10-17T00:00:00,2016-10-17T00:00:00,3,3B,SULLIVAN,MAMAKATING,Smoking, 6 - Brush - Mixed/Regeneration,5,0.3,41.53499,-74.45664,Private Property,,0,0,0,0,0,0,0,"Quinn,Logan T",911 Dispatch,,"{'longitude': '-74.45664', 'needs_recoding': False, 'latitude': '41.53499'}"
NYS-2016-0185,Rose Drive,2016-10-18T00:00:00,2016-10-19T00:00:00,2016-10-22T00:00:00,3,3B,ORANGE,HIGHLANDS,Railroad, 8 - Timber - Light Hardwood Litter,5,1,41.35576,-73.96503,Private Property,,0,0,0,0,0,0,0,"Bills,Aimee T",911 Dispatch,CSX,"{'longitude': '-73.96503', 'needs_recoding': False, 'latitude': '41.35576'}"
NYS-2016-0186,Maxfield Road Fire,2016-10-19T00:00:00,2016-10-19T00:00:00,2016-10-21T00:00:00,5,5F,SARATOGA,DAY,Lightning, 9 - Timber - Medium Hardwood Litter,5,0.8,43.31557,-73.94292,Private Property,,0,0,0,0,0,0,0,"Goetke,Anthony G",DEC Dispatch,,"{'longitude': '-73.94292', 'needs_recoding': False, 'latitude': '43.31557'}"
NYS-2016-0187,West Corbett Fire,2016-10-26T00:00:00,2016-10-26T00:00:00,2016-10-28T00:00:00,3,3B,ORANGE,MONTGOMERY,Debris Burning, 8 - Timber - Light Hardwood Litter,5,1,41.55243,-74.26825,Private Property,,0,0,0,0,0,0,0,"Sabo,Scott L",911 Dispatch,,"{'longitude': '-74.26825', 'needs_recoding': False, 'latitude': '41.55243'}"
NYS-2016-0188,Wildfire Class Fire,2016-10-26T00:00:00,2016-10-26T00:00:00,2016-10-26T00:00:00,1,1A,SUFFOLK,RIVERHEAD,Prescribed Fire, 1 - Grass - Light,5,4,40.93619,-72.79385,State Forest/RF Area,Fresh Ponds,0,0,0,0,0,0,0,"Franceschina,John A",Ranger Patrol,none,"{'longitude': '-72.79385', 'needs_recoding': False, 'latitude': '40.93619'}"
NYS-2016-0189,Jabe Pond Island,2016-11-05T00:00:00,2016-11-05T00:00:00,2016-11-06T00:00:00,5,5E,WARREN,HAGUE,Campfire, 8 - Timber - Light Hardwood Litter,5,0.1,43.70151,-73.54193,Forest Preserve,Lake George WF,0,0,0,0,0,0,0,"Donegan,Evan F",DEC Dispatch,,"{'longitude': '-73.54193', 'needs_recoding': False, 'latitude': '43.70151'}"
NYS-2016-0190,Acorn Fire,2016-11-06T00:00:00,2016-11-06T00:00:00,2016-11-11T00:00:00,3,3B,PUTNAM,SOUTHEAST,Smoking, 9 - Timber - Medium Hardwood Litter,5,5.6,41.43419,-73.58497,Private Property,NA,0,0,0,0,0,0,0,"Bills,Aimee T",911 Dispatch,NA,"{'longitude': '-73.58497', 'needs_recoding': False, 'latitude': '41.43419'}"
NYS-2016-0191,Maple Brook Fire,2016-11-06T00:00:00,2016-11-07T00:00:00,2016-11-13T00:00:00,3,3B,ORANGE,TUXEDO,Campfire, 9 - Timber - Medium Hardwood Litter,5,63.4,41.17182,-74.21004,Private Property,,0,0,0,0,0,0,0,"Ashida,Yuko X",911 Dispatch,,"{'longitude': '-74.21004', 'needs_recoding': False, 'latitude': '41.17182'}"
NYS-2016-0192,Albany Pinebush RX Fido,2016-11-07T00:00:00,2016-11-07T00:00:00,2016-11-07T00:00:00,4,4A,ALBANY,COLONIE,Prescribed Fire, 7 - Brush - Understory,5,1.1,42.71965,-73.86216,Other Government,Albany Pine Bush Preserve,0,0,0,0,0,0,0,"Hess,Joseph C",Ranger Patrol,N/A,"{'longitude': '-73.86216', 'needs_recoding': False, 'latitude': '42.71965'}"
NYS-2016-0193,Pine Bush Cupcake Rx,2016-11-08T00:00:00,2016-11-08T00:00:00,2016-11-09T00:00:00,4,4A,ALBANY,ALBANY,Prescribed Fire, 9 - Timber - Medium Hardwood Litter,4,9,42.70874,-73.88814,Other Government,Albany Pine Bush,0,0,0,0,0,0,0,"Dawson,Robert B",Ranger Patrol,,"{'longitude': '-73.88814', 'needs_recoding': False, 'latitude': '42.70874'}"
NYS-2016-0194,Burquist,2016-11-13T00:00:00,2016-11-13T00:00:00,2016-11-13T00:00:00,5,5F,WASHINGTON,FORT ANN,Children, 7 - Brush - Understory,5,0.3,43.39153,-73.5872,Private Property,,0,0,0,0,0,0,0,"Quinn,Logan T",911 Dispatch,,"{'longitude': '-73.5872', 'needs_recoding': False, 'latitude': '43.39153'}"
NYS-2016-0195,Sherwood,2016-11-13T00:00:00,2016-11-13T00:00:00,2016-11-22T00:00:00,3,3B,ROCKLAND,RAMAPO,Campfire,10 - Timber  - Heavy Litter/Downed Fuels,5,641,41.17239,-74.09992,OPR&HP (State Parks),Harriman StatePark,0,0,0,0,0,0,0,"Slade,Kevin M",911 Dispatch,N/A,"{'longitude': '-74.09992', 'needs_recoding': False, 'latitude': '41.17239'}"
NYS-2016-0196,Steam Mill Fire,2016-11-13T00:00:00,2016-11-13T00:00:00,2016-11-13T00:00:00,4,4B,DELAWARE,DEPOSIT,Power line, 8 - Timber - Light Hardwood Litter,5,1.6,42.16392,-75.35069,Private Property,,0,0,0,0,0,0,0,"Oldroyd,Jeremy M",911 Dispatch,,"{'longitude': '-75.35069', 'needs_recoding': False, 'latitude': '42.16392'}"
NYS-2016-0197,Shelving Rock,2016-11-13T00:00:00,2016-11-13T00:00:00,2016-11-13T00:00:00,5,5F,WASHINGTON,FORT ANN,Campfire, 2 - Grass - Understory,5,0.1,43.56086,-73.60293,Forest Preserve,Lake George Wild Forest ,0,0,0,0,0,0,0,"Quinn,Logan T",911 Dispatch,,"{'longitude': '-73.60293', 'needs_recoding': False, 'latitude': '43.56086'}"
NYS-2016-0198,Tom Jones Mountain,2016-11-13T00:00:00,2016-11-13T00:00:00,2016-11-22T00:00:00,3,3B,ORANGE,TUXEDO,Campfire, 9 - Timber - Medium Hardwood Litter,5,552,41.22805,-74.14063,OPR&HP (State Parks),Harriman StatePark,0,0,0,0,0,0,0,"Parlier,Philip J",Landowner,,"{'longitude': '-74.14063', 'needs_recoding': False, 'latitude': '41.22805'}"
NYS-2017-0001,Wiltsie Bridge Road Fire,2017-02-28T00:00:00,2017-02-28T00:00:00,2017-02-28T00:00:00,4,4A,COLUMBIA,ANCRAM,Debris Burning, 1 - Grass - Light,5,3.7,42.06333,-73.59646,Private Property,,0,0,0,0,0,0,0,"DiCintio,Chris A",911 Dispatch,,"{'longitude': '-73.59646', 'needs_recoding': False, 'latitude': '42.06333'}"
NYS-2017-0002,Rosa Fire,2017-03-02T00:00:00,2017-03-02T00:00:00,2017-03-03T00:00:00,3,3B,ULSTER,LLOYD,Debris Burning, 9 - Timber - Medium Hardwood Litter,5,0.8,41.72516,-73.98017,Other Government,,0,0,0,0,0,0,0,"Slade,Kevin M",Fire Department,,"{'longitude': '-73.98017', 'needs_recoding': False, 'latitude': '41.72516'}"
NYS-2017-0003,Gifford lane,2017-03-05T00:00:00,2017-03-05T00:00:00,2017-03-05T00:00:00,5,5F,WASHINGTON,WHITE CREEK,Debris Burning, 1 - Grass - Light,5,0.5,42.95329,-73.35088,Private Property,,0,0,0,0,0,0,0,"Bodnar,Michael J",911 Dispatch,,"{'longitude': '-73.35088', 'needs_recoding': False, 'latitude': '42.95329'}"
NYS-2017-0005,Bog Brook RX Fire,2017-03-09T00:00:00,2017-03-09T00:00:00,2017-03-09T00:00:00,3,3B,PUTNAM,SOUTHEAST,Prescribed Fire, 3 - Grass - Heavy,4,10,41.4408,-73.5809,Unique Area,Bog Brook UA,0,0,0,0,0,0,0,"Gallagher,Bryan ",Ranger Patrol,,"{'longitude': '-73.5809', 'needs_recoding': False, 'latitude': '41.4408'}"
NYS-2017-0006,Leather Hill,2017-03-09T00:00:00,2017-03-09T00:00:00,2017-03-09T00:00:00,3,3B,DUTCHESS,DOVER,Power line, 9 - Timber - Medium Hardwood Litter,5,4.7,41.63056,-73.53719,Private Property,NA,0,0,0,0,0,0,0,"Tyrrell,Gregory ",911 Dispatch,,"{'longitude': '-73.53719', 'needs_recoding': False, 'latitude': '41.63056'}"
NYS-2017-0007,Cottekill,2017-03-09T00:00:00,2017-03-09T00:00:00,2017-03-09T00:00:00,3,3B,ULSTER,ROSENDALE,Structure, 9 - Timber - Medium Hardwood Litter,4,1,41.84511,-74.10648,Private Property,,0,0,0,0,0,0,0,"Scherry,Stephen M",Supervisor,,"{'longitude': '-74.10648', 'needs_recoding': False, 'latitude': '41.84511'}"
NYS-2017-0008,Devine Fire ,2017-03-12T00:00:00,2017-03-12T00:00:00,2017-03-12T00:00:00,5,5F,SARATOGA,NORTHUMBERLAND,Debris Burning, 8 - Timber - Light Hardwood Litter,5,0.8,43.17787,-73.66051,Private Property,N/A ,0,0,0,0,0,0,0,"Hess,Joseph C",911 Dispatch,,"{'longitude': '-73.66051', 'needs_recoding': False, 'latitude': '43.17787'}"
NYS-2017-0009,Palm Fire RX,2017-04-09T00:00:00,2017-04-09T00:00:00,2017-04-09T00:00:00,4,4A,ALBANY,ALBANY,Prescribed Fire, 1 - Grass - Light,5,7,42.71965,-73.86216,Other Government,Albany Pine Bush,0,0,0,0,0,0,0,"Nally,David X",Ranger Patrol,,"{'longitude': '-73.86216', 'needs_recoding': False, 'latitude': '42.71965'}"
NYS-2017-0010,Fresh Pond South RX,2017-04-10T00:00:00,2017-04-09T00:00:00,2017-04-10T00:00:00,1,1A,SUFFOLK,RIVERHEAD,Prescribed Fire, 1 - Grass - Light,4,34.2,40.93266,-72.79268,State Forest/RF Area,Fresh Ponds,0,0,0,0,0,0,0,"Gallagher,Bryan ",Ranger Patrol,,"{'longitude': '-72.79268', 'needs_recoding': False, 'latitude': '40.93266'}"
NYS-2017-0011,Helmer Creek RX,2017-04-10T00:00:00,2017-04-10T00:00:00,2017-04-10T00:00:00,8,8A,STEUBEN,RATHBONE,Prescribed Fire, 1 - Grass - Light,4,45,42.18124,-77.35129,Wildlife Management Area,Helmer Creek ,0,0,0,0,0,0,0,"Carpenter,Timothy J",Other,,"{'longitude': '-77.35129', 'needs_recoding': False, 'latitude': '42.18124'}"
NYS-2017-0012,Asphalt Fire RX,2017-04-10T00:00:00,2017-04-10T00:00:00,2017-04-10T00:00:00,4,4A,ALBANY,GUILDERLAND,Prescribed Fire, 6 - Brush - Mixed/Regeneration,5,6.8,42.72406,-73.87815,Other Government,,0,0,0,0,0,0,0,"DiCintio,Chris A",Other,,"{'longitude': '-73.87815', 'needs_recoding': False, 'latitude': '42.72406'}"
NYS-2017-0013,Phillips Fire,2017-04-10T00:00:00,2017-04-10T00:00:00,2017-04-11T00:00:00,5,5F,WASHINGTON,WHITE CREEK,Smoking, 8 - Timber - Light Hardwood Litter,5,0.5,43.01662,-73.30433,Private Property,Private ,0,0,0,0,0,0,0,"Bodnar,Michael J",911 Dispatch,,"{'longitude': '-73.30433', 'needs_recoding': False, 'latitude': '43.01662'}"
NYS-2017-0014,Gillen Rd,2017-04-10T00:00:00,2017-04-10T00:00:00,2017-04-10T00:00:00,3,3B,ORANGE,WALLKILL,Debris Burning, 1 - Grass - Light,5,0.1,41.52883,-74.4184,Private Property,NA,0,0,0,0,0,0,0,"Parlier,Philip J",911 Dispatch,,"{'longitude': '-74.4184', 'needs_recoding': False, 'latitude': '41.52883'}"
NYS-2017-0015,Rt 211 West,2017-04-10T00:00:00,2017-04-10T00:00:00,2017-04-11T00:00:00,3,3B,ORANGE,MOUNT HOPE,Incendiary, 1 - Grass - Light,5,3,41.47413,-74.4851,Private Property,,0,0,0,0,0,0,0,"Morehouse,Peter F",911 Dispatch,,"{'longitude': '-74.4851', 'needs_recoding': False, 'latitude': '41.47413'}"
NYS-2017-0016,Goldmine Fire ,2017-04-10T00:00:00,2017-04-10T00:00:00,2017-04-11T00:00:00,6,6A,ST LAWRENCE,PARISHVILLE,Smoking, 6 - Brush - Mixed/Regeneration,5,20,44.52083,-74.81469,Conservation Easement,Gold Mine Easement ,0,0,0,0,0,0,0,"Booth,Jared T",911 Dispatch,,"{'longitude': '-74.81469', 'needs_recoding': False, 'latitude': '44.52083'}"
NYS-2017-0017,Bloomingburg Fire,2017-04-10T00:00:00,2017-04-10T00:00:00,2017-04-10T00:00:00,3,3B,SULLIVAN,MAMAKATING,Debris Burning, 1 - Grass - Light,5,0.1,41.53409,-74.45753,Private Property,,0,0,0,0,0,0,0,"Parlier,Philip J",911 Dispatch,,"{'longitude': '-74.45753', 'needs_recoding': False, 'latitude': '41.53409'}"
NYS-2017-0018,Lower Birch Creek,2017-04-10T00:00:00,2017-04-10T00:00:00,2017-04-10T00:00:00,3,3A,ULSTER,SHANDAKEN,Smoking, 1 - Grass - Light,5,1,42.1606,-74.442,Forest Preserve,Shandaken WF,0,0,0,0,0,0,0,"Slade,Kevin M",Other,,"{'longitude': '-74.442', 'needs_recoding': False, 'latitude': '42.1606'}"
NYS-2017-0019,Quaker Mountain ,2017-04-10T00:00:00,2017-04-10T00:00:00,2017-04-12T00:00:00,5,5C,ESSEX,WILMINGTON,Debris Burning,10 - Timber  - Heavy Litter/Downed Fuels,5,8,44.37662,-73.809,Private Property,N/A ,0,0,0,0,0,0,0,"Kostoss,Christopher ",911 Dispatch,,"{'longitude': '-73.809', 'needs_recoding': False, 'latitude': '44.37662'}"
NYS-2017-0020,Cameron Meadows RX,2017-04-11T00:00:00,2017-04-11T00:00:00,2017-04-11T00:00:00,8,8A,STEUBEN,CAMERON,Prescribed Fire, 1 - Grass - Light,4,13,42.21558,-77.40648,State Forest/RF Area,Cameron State Forest ,0,0,0,0,0,0,0,"Jackson,Scott ",Other,,"{'longitude': '-77.40648', 'needs_recoding': False, 'latitude': '42.21558'}"
NYS-2017-0021,Point Peter,2017-04-11T00:00:00,2017-04-11T00:00:00,2017-04-14T00:00:00,3,3B,ORANGE,PORT JERVIS,Children, 8 - Timber - Light Hardwood Litter,4,20.7,41.3815,-74.6914,Other Government,NA,0,0,0,0,0,0,0,"Virkler,Alexander R",911 Dispatch,,"{'longitude': '-74.6914', 'needs_recoding': False, 'latitude': '41.3815'}"
NYS-2017-0022,Glen Wild Road ,2017-04-11T00:00:00,2017-04-11T00:00:00,2017-04-12T00:00:00,5,5F,SARATOGA,PROVIDENCE,Debris Burning, 8 - Timber - Light Hardwood Litter,5,4,43.12167,-74.0564,Private Property,,0,0,0,0,0,0,0,"Goetke,Anthony G",Sheriff,,"{'longitude': '-74.0564', 'needs_recoding': False, 'latitude': '43.12167'}"
NYS-2017-0024,Old Mill Road ,2017-04-11T00:00:00,2017-04-11T00:00:00,2017-04-13T00:00:00,5,5F,SARATOGA,GALWAY,Equipment, 8 - Timber - Light Hardwood Litter,5,19,43.03904,-73.99899,Private Property,N/A ,0,0,0,0,0,0,0,"Bodnar,Michael J",911 Dispatch,,"{'longitude': '-73.99899', 'needs_recoding': False, 'latitude': '43.03904'}"
NYS-2017-0025,Castiglione,2017-04-11T00:00:00,2017-04-11T00:00:00,2017-04-11T00:00:00,3,3A,ULSTER,ULSTER,Power line,11 - Slash - Light,5,0.5,41.99674,-73.95412,Private Property,,0,0,0,0,0,0,0,"Scherry,Stephen M",911 Dispatch,,"{'longitude': '-73.95412', 'needs_recoding': False, 'latitude': '41.99674'}"
NYS-2017-0026,Coach Road Fire,2017-04-14T00:00:00,2017-04-14T00:00:00,2017-04-15T00:00:00,5,5F,WASHINGTON,HARTFORD,Debris Burning, 8 - Timber - Light Hardwood Litter,5,0.5,43.32808,-73.41855,Private Property,,0,0,0,0,0,0,0,"Quinn,Logan T",Ranger Patrol,,"{'longitude': '-73.41855', 'needs_recoding': False, 'latitude': '43.32808'}"
